evid,time,latitude,longitude,depth_km,magnitude_gamma,qnpair,qndiffP,qndiffS,rmsP,rmsS
awr_165639,2020-05-24T13:25:36.035000,35.88071,-117.71711,10.547,0.258,29,77,127,0.01,0.01
awr_165640,2020-05-24T13:31:38.509000,35.88135,-117.71485,10.821,0.482,42,147,189,0.01,0.02
awr_165641,2020-05-24T13:32:36.841000,36.15052,-117.91712,4.33,0.366,24,59,114,0.01,0.01
awr_165642,2020-05-24T13:33:17.742000,35.88187,-117.71832,10.475,0.42,24,53,113,0.01,0.01
awr_165643,2020-05-24T13:35:23.082000,35.88245,-117.71705,10.492,0.496,35,117,223,0.01,0.02
awr_165644,2020-05-24T13:42:45.359000,35.88913,-117.7185,11.468,0.239,1,3,3,0.0,0.01
awr_165645,2020-05-24T13:47:13.019000,35.87932,-117.71431,10.908,0.573,12,35,57,0.03,0.02
awr_165646,2020-05-24T13:48:48.159000,35.8817,-117.71527,10.724,0.788,43,178,325,0.01,0.02
awr_165647,2020-05-24T14:01:11.571000,35.88132,-117.71579,11.369,1.56,48,290,371,0.01,0.02
awr_165648,2020-05-24T14:02:06.970000,35.88229,-117.71732,10.555,0.34,31,86,166,0.01,0.01
awr_165649,2020-05-24T14:05:53.550000,35.8833,-117.71562,10.675,0.408,7,21,35,0.01,0.01
awr_165650,2020-05-24T14:06:13.718000,35.87475,-117.72774,8.312,-0.095,1,3,3,0.01,0.03
awr_165651,2020-05-24T14:10:26.705000,36.14845,-117.91608,4.73,0.242,17,53,70,0.01,0.01
awr_165652,2020-05-24T14:15:26.333000,35.8836,-117.71695,10.475,0.691,50,225,274,0.01,0.02
awr_165653,2020-05-24T14:17:29.707000,35.88283,-117.71803,10.355,0.533,27,81,150,0.01,0.02
awr_165654,2020-05-24T14:29:10.463000,35.88311,-117.71626,10.492,1.328,68,357,517,0.03,0.02
awr_165655,2020-05-24T14:34:04.774000,35.87988,-117.71736,11.633,0.232,5,13,29,0.01,0.01
awr_165656,2020-05-24T14:36:45.704000,35.88239,-117.71686,10.515,0.236,3,8,12,0.01,0.01
awr_165657,2020-05-24T14:38:54.924000,35.96744,-117.66532,4.14,-0.193,8,24,32,0.02,0.01
awr_165658,2020-05-24T14:42:00.657000,35.88309,-117.71613,10.598,-0.137,14,27,62,0.01,0.01
awr_165659,2020-05-24T14:52:12.853000,35.6248,-117.41703,7.948,0.868,21,90,99,0.03,0.03
awr_165660,2020-05-24T14:56:39.246000,35.88217,-117.71838,10.44,0.156,21,56,97,0.01,0.01
awr_165661,2020-05-24T14:58:12.424000,35.88264,-117.71778,10.559,0.354,16,47,74,0.01,0.01
awr_165662,2020-05-24T15:02:25.117000,35.88373,-117.71739,11.082,0.342,11,22,59,0.01,0.01
awr_165663,2020-05-24T15:05:13.165000,35.88114,-117.71834,10.594,0.575,39,135,231,0.02,0.01
awr_165664,2020-05-24T15:19:03.529000,35.8807,-117.7177,10.506,0.25,35,108,183,0.02,0.01
awr_165665,2020-05-24T15:24:33.257000,36.04164,-117.77166,3.008,0.635,22,114,73,0.03,0.01
awr_165666,2020-05-24T15:25:58.695000,36.11548,-117.84987,3.921,-0.076,29,74,145,0.05,0.02
awr_165667,2020-05-24T15:27:07.586000,35.88379,-117.71732,11.016,0.41,7,13,37,0.03,0.02
awr_165668,2020-05-24T15:29:22.445000,35.88149,-117.71896,10.465,0.71,56,245,385,0.01,0.02
awr_165669,2020-05-24T15:35:53.883000,35.88041,-117.7135,11.219,0.769,27,104,198,0.01,0.02
awr_165670,2020-05-24T15:38:37.712000,35.92235,-117.6671,5.781,0.064,2,7,10,0.02,0.02
awr_165671,2020-05-24T15:38:56.348000,35.8802,-117.71734,11.668,0.556,24,72,124,0.01,0.02
awr_165672,2020-05-24T15:39:18.393000,35.65,-117.45555,10.892,1.068,26,116,127,0.03,0.02
awr_165673,2020-05-24T15:39:43.351000,35.86526,-117.69998,12.035,0.654,13,26,96,0.01,0.05
awr_165674,2020-05-24T15:41:41.497000,35.88212,-117.71797,10.529,1.128,58,316,418,0.02,0.03
awr_165675,2020-05-24T15:42:27.798000,35.88216,-117.71826,10.51,0.076,29,84,130,0.01,0.01
awr_165676,2020-05-24T15:48:29.107000,35.88238,-117.71537,10.735,0.123,20,67,64,0.01,0.02
awr_165677,2020-05-24T15:49:52.928000,35.87912,-117.72045,10.458,0.37,32,121,159,0.01,0.01
awr_165678,2020-05-24T15:52:42.061000,35.88172,-117.71863,10.547,-0.065,10,28,47,0.01,0.02
awr_165679,2020-05-24T15:54:41.868000,35.85234,-117.67843,11.815,0.144,1,0,6,0.0,0.01
awr_165680,2020-05-24T16:08:06.494000,35.88356,-117.71727,11.15,0.317,5,7,27,0.01,0.01
awr_165681,2020-05-24T16:13:12.780000,35.88225,-117.71836,10.52,0.168,13,45,57,0.01,0.01
awr_165682,2020-05-24T16:15:54.833000,35.88048,-117.71915,10.498,0.597,50,206,282,0.01,0.02
awr_165683,2020-05-24T16:18:00.411000,35.96512,-117.66282,4.923,1.122,62,399,339,0.02,0.01
awr_165684,2020-05-24T16:18:39.743000,35.88419,-117.71772,11.064,0.571,27,55,154,0.02,0.02
awr_165685,2020-05-24T16:20:20.732000,35.88175,-117.71737,10.437,0.548,14,37,59,0.05,0.01
awr_165686,2020-05-24T16:27:16.568000,35.87986,-117.7195,10.5,0.311,52,215,293,0.01,0.01
awr_165687,2020-05-24T16:32:04.836000,35.8799,-117.71846,10.975,-0.018,6,18,24,0.02,0.01
awr_165688,2020-05-24T16:39:11.076000,35.88235,-117.71675,10.731,0.51,1,2,4,0.02,0.01
awr_165689,2020-05-24T16:41:09.076000,35.87871,-117.71863,10.636,-0.041,20,52,104,0.01,0.01
awr_165690,2020-05-24T16:45:38.743000,35.7785,-117.59435,12.136,0.315,4,7,24,0.01,0.02
awr_165691,2020-05-24T17:02:45.653000,35.92365,-117.73499,9.773,0.158,5,6,29,0.01,0.01
awr_165692,2020-05-24T17:19:55.743000,35.87018,-117.68469,9.169,0.111,33,112,134,0.01,0.01
awr_165693,2020-05-24T17:37:26.681000,35.87934,-117.72013,10.473,0.111,36,97,214,0.01,0.01
awr_165694,2020-05-24T17:41:07.012000,35.88581,-117.70738,12.069,0.898,37,218,439,0.01,0.01
awr_165695,2020-05-24T17:47:33.534000,35.8837,-117.71585,10.458,0.017,7,21,23,0.01,0.01
awr_165696,2020-05-24T17:52:30.543000,35.87924,-117.72036,10.549,0.138,29,71,142,0.01,0.02
awr_165697,2020-05-24T18:04:42.165000,35.91756,-117.69808,5.957,-0.274,24,60,106,0.01,0.01
awr_165698,2020-05-24T18:19:44.949000,35.8806,-117.71577,12.988,0.253,1,3,5,0.0,0.0
awr_165699,2020-05-24T18:29:59.992000,35.88333,-117.71623,11.307,0.169,65,211,338,0.01,0.03
awr_165700,2020-05-24T18:31:44.184000,35.67948,-117.55706,9.067,0.624,42,182,252,0.01,0.02
awr_165701,2020-05-24T18:44:22.029000,36.08181,-117.45678,4.242,0.177,2,4,8,0.01,0.01
awr_165702,2020-05-24T18:54:13.970000,35.88632,-117.70955,11.558,0.242,5,10,22,0.05,0.02
awr_165703,2020-05-24T19:15:18.158000,35.92073,-117.72834,5.619,0.921,51,227,415,0.02,0.03
awr_165704,2020-05-24T19:26:35.605000,35.88324,-117.71663,10.566,0.384,32,106,202,0.04,0.01
awr_165705,2020-05-24T19:31:03.649000,35.88243,-117.71671,10.592,0.385,51,184,293,0.02,0.01
awr_165706,2020-05-24T19:37:45.775000,35.88027,-117.7199,11.697,0.256,1,2,4,0.01,0.01
awr_165707,2020-05-24T19:37:52.209000,35.90032,-117.73912,8.913,0.561,47,152,230,0.02,0.02
awr_165708,2020-05-24T19:46:24.191000,35.89629,-117.70788,7.309,-0.165,13,20,75,0.01,0.01
awr_165709,2020-05-24T19:48:35.913000,35.77055,-117.58376,13.097,0.481,11,33,61,0.01,0.02
awr_165710,2020-05-24T20:18:27.426000,35.87956,-117.71908,10.56,0.223,24,80,94,0.01,0.04
awr_165711,2020-05-24T20:19:30.970000,35.61576,-117.4609,10.137,1.095,30,169,110,0.02,0.02
awr_165712,2020-05-24T20:37:28.883000,36.21653,-117.88129,3.784,0.956,17,69,97,0.01,0.02
awr_165713,2020-05-24T20:39:20.836000,35.6372,-117.46133,8.064,0.591,1,1,5,0.0,0.01
awr_165714,2020-05-24T20:47:57.424000,35.88166,-117.71772,10.35,0.415,25,70,112,0.04,0.02
awr_165715,2020-05-24T20:48:52.884000,35.91001,-117.71093,5.477,0.589,21,127,130,0.01,0.03
awr_165716,2020-05-24T20:49:51.638000,35.67224,-117.47262,7.938,0.99,10,35,58,0.01,0.03
awr_165717,2020-05-24T20:52:30.436000,35.90986,-117.71074,5.459,0.096,26,125,108,0.02,0.02
awr_165718,2020-05-24T20:59:08.415000,35.88334,-117.71722,10.499,0.397,33,111,177,0.01,0.01
awr_165719,2020-05-24T21:00:34.874000,35.8785,-117.72096,10.444,0.216,43,157,246,0.01,0.01
awr_165720,2020-05-24T21:07:20.010000,35.8826,-117.71806,10.487,0.251,10,34,33,0.01,0.01
awr_165721,2020-05-24T21:21:45.911000,35.71464,-117.54237,10.36,1.656,25,144,149,0.02,0.03
awr_165722,2020-05-24T21:27:18.856000,35.92042,-117.6912,5.482,0.197,26,126,57,0.02,0.02
awr_165723,2020-05-24T21:33:30.237000,35.86737,-117.68242,11.076,0.123,1,2,5,0.01,0.01
awr_165724,2020-05-24T21:36:04.981000,35.87901,-117.72097,10.415,0.087,19,46,100,0.01,0.02
awr_165725,2020-05-24T21:46:19.793000,35.88304,-117.71254,11.101,0.078,16,55,60,0.01,0.01
awr_165726,2020-05-24T22:05:07.976000,35.87906,-117.72075,10.376,-0.042,6,7,30,0.01,0.01
awr_165727,2020-05-24T22:23:23.672000,35.88145,-117.71667,10.574,0.468,26,104,127,0.01,0.01
awr_165728,2020-05-24T22:23:42.528000,35.87903,-117.72056,10.457,2.023,37,235,306,0.01,0.01
awr_165729,2020-05-24T22:34:31.608000,35.87063,-117.71244,11.495,0.345,13,15,74,0.01,0.01
awr_165730,2020-05-24T22:55:35.766000,35.88198,-117.71721,10.413,0.1,7,12,34,0.02,0.02
awr_165731,2020-05-24T23:06:43.532000,36.14781,-117.91621,4.693,0.326,74,181,322,0.01,0.02
awr_165732,2020-05-24T23:11:27.441000,36.14799,-117.91644,4.752,0.573,55,118,297,0.02,0.02
awr_165733,2020-05-24T23:14:27.722000,35.90141,-117.67934,6.222,1.112,42,253,218,0.01,0.03
awr_165734,2020-05-24T23:18:22.738000,35.71368,-117.49177,6.235,0.311,13,46,42,0.02,0.02
awr_165735,2020-05-24T23:25:07.435000,35.71674,-117.49132,7.985,1.869,28,182,105,0.03,0.05
awr_165736,2020-05-24T23:27:22.083000,36.10253,-117.66765,1.746,-0.092,5,22,30,0.01,0.01
awr_165737,2020-05-24T23:51:38.849000,35.87882,-117.72076,10.52,0.387,31,108,162,0.02,0.02
awr_165738,2020-05-24T23:52:11.412000,35.87813,-117.72072,10.535,-0.065,23,61,107,0.01,0.01
awr_165739,2020-05-24T23:52:40.987000,35.88117,-117.71539,13.064,-0.004,1,3,5,0.0,0.0
awr_165740,2020-05-24T23:53:33.869000,35.88438,-117.71494,10.94,0.131,5,8,28,0.01,0.01
awr_165741,2020-05-24T23:59:18.704000,35.88381,-117.71839,11.162,0.287,14,29,77,0.01,0.01
awr_165742,2020-05-25T00:00:38.658000,35.8792,-117.71944,10.621,-0.051,14,47,48,0.01,0.01
awr_165743,2020-05-25T00:01:01.599000,35.88227,-117.71787,10.492,0.347,35,138,197,0.01,0.04
awr_165744,2020-05-25T00:04:55.309000,35.88707,-117.6898,6.872,-0.113,1,1,5,0.0,0.01
awr_165745,2020-05-25T00:05:35.688000,35.87946,-117.72048,10.447,0.343,35,106,153,0.01,0.01
awr_165746,2020-05-25T00:07:37.203000,35.87802,-117.72146,10.481,0.089,14,37,63,0.01,0.01
awr_165747,2020-05-25T00:35:32.179000,35.88144,-117.71816,10.523,0.783,61,310,381,0.03,0.02
awr_165748,2020-05-25T00:43:29.349000,35.88111,-117.71819,10.631,0.302,4,11,15,0.01,0.01
awr_165749,2020-05-25T00:53:15.608000,35.88423,-117.71463,10.939,0.448,26,83,114,0.01,0.01
awr_165750,2020-05-25T00:55:47.667000,35.60339,-117.40586,5.898,0.813,28,111,154,0.03,0.04
awr_165751,2020-05-25T01:01:58.019000,35.8811,-117.71826,12.025,-0.093,1,2,4,0.01,0.01
awr_165752,2020-05-25T01:03:02.634000,35.879,-117.7197,10.591,0.715,59,302,448,0.01,0.02
awr_165753,2020-05-25T01:06:52.106000,35.88284,-117.71685,11.285,0.016,3,5,14,0.04,0.01
awr_165754,2020-05-25T01:13:42.749000,35.87836,-117.72084,10.567,0.211,41,152,186,0.01,0.01
awr_165755,2020-05-25T01:17:52.002000,35.88333,-117.71643,11.254,0.363,5,14,19,0.01,0.01
awr_165756,2020-05-25T01:20:39.857000,35.88275,-117.71572,11.216,0.015,9,27,30,0.01,0.01
awr_165757,2020-05-25T01:21:22.686000,35.88025,-117.71814,10.604,0.168,36,127,160,0.04,0.02
awr_165758,2020-05-25T01:34:07.114000,35.96442,-117.66363,4.973,0.743,35,240,94,0.01,0.02
awr_165759,2020-05-25T01:34:09.054000,35.96471,-117.66333,4.942,1.268,53,292,269,0.01,0.02
awr_165760,2020-05-25T01:35:04.623000,35.96467,-117.66398,4.984,0.701,47,291,282,0.02,0.02
awr_165761,2020-05-25T01:42:45.061000,35.87868,-117.72049,10.562,0.019,34,67,179,0.01,0.01
awr_165762,2020-05-25T01:43:15.162000,35.96443,-117.66371,4.991,0.366,57,270,207,0.02,0.02
awr_165763,2020-05-25T01:48:23.550000,35.91107,-117.74472,9.345,-0.203,22,46,111,0.01,0.01
awr_165764,2020-05-25T01:52:31.997000,35.68001,-117.5212,11.451,0.556,9,36,25,0.01,0.02
awr_165765,2020-05-25T01:55:29.716000,35.91109,-117.74517,9.288,0.03,37,56,217,0.08,0.01
awr_165766,2020-05-25T02:12:14.063000,35.87814,-117.72067,10.54,0.014,12,35,48,0.01,0.01
awr_165767,2020-05-25T02:13:46.753000,36.21653,-117.88129,3.784,0.584,6,28,40,0.01,0.01
awr_165768,2020-05-25T02:14:12.313000,35.88268,-117.7151,11.318,0.196,2,6,8,0.01,0.01
awr_165769,2020-05-25T02:22:04.592000,35.67482,-117.50612,6.542,1.077,8,33,36,0.02,0.04
awr_165770,2020-05-25T02:23:29.518000,35.87941,-117.71952,10.582,0.685,49,188,404,0.01,0.02
awr_165771,2020-05-25T02:30:20.090000,35.92797,-117.68211,10.005,0.299,11,55,77,0.01,0.01
awr_165772,2020-05-25T02:36:45.447000,35.96398,-117.66378,5.012,0.966,64,403,260,0.02,0.02
awr_165773,2020-05-25T02:47:15.241000,35.88232,-117.71719,10.059,0.272,32,130,179,0.01,0.01
awr_165774,2020-05-25T02:53:43.900000,35.71102,-117.50296,8.826,0.344,29,128,77,0.03,0.06
awr_165775,2020-05-25T03:03:14.229000,35.87919,-117.72116,10.3,-0.02,23,54,114,0.01,0.01
awr_165776,2020-05-25T03:15:17.448000,35.88093,-117.71692,11.539,0.238,19,39,93,0.02,0.02
awr_165777,2020-05-25T03:16:32.350000,35.96451,-117.66409,5.027,0.399,60,289,295,0.03,0.02
awr_165778,2020-05-25T03:24:22.280000,35.71114,-117.55139,10.941,0.394,5,12,26,0.01,0.01
awr_165779,2020-05-25T03:25:53.084000,35.58382,-117.36972,5.721,1.145,16,86,67,0.04,0.04
awr_165780,2020-05-25T03:39:41.398000,35.88381,-117.71692,10.919,0.045,9,17,40,0.01,0.01
awr_165781,2020-05-25T03:40:31.118000,35.80019,-117.60912,8.327,0.313,3,7,22,0.0,0.01
awr_165782,2020-05-25T03:42:21.629000,35.69303,-117.50994,9.372,0.386,15,68,60,0.01,0.02
awr_165783,2020-05-25T03:44:32.515000,35.87873,-117.71534,10.988,0.535,6,22,25,0.02,0.06
awr_165784,2020-05-25T03:51:12.248000,35.88416,-117.71476,10.893,0.584,13,29,67,0.02,0.03
awr_165785,2020-05-25T03:52:16.752000,35.73584,-117.56831,12.493,0.522,4,13,13,0.01,0.01
awr_165786,2020-05-25T03:58:20.154000,35.88211,-117.71845,10.416,1.025,44,251,298,0.01,0.02
awr_165787,2020-05-25T04:24:15.585000,36.11211,-117.83578,4.664,-0.043,2,4,8,0.01,0.0
awr_165788,2020-05-25T04:25:15.423000,35.87504,-117.67049,8.567,0.309,2,5,7,0.01,0.01
awr_165789,2020-05-25T04:47:32.703000,35.87072,-117.66383,8.71,1.197,22,57,150,0.01,0.02
awr_165790,2020-05-25T04:48:21.197000,35.87326,-117.72608,7.227,-0.042,2,5,7,0.01,0.02
awr_165791,2020-05-25T04:58:17.149000,35.70943,-117.49605,11.244,0.597,4,4,24,0.01,0.01
awr_165792,2020-05-25T05:00:30.735000,35.7229,-117.49391,4.26,0.171,16,60,57,0.02,0.02
awr_165793,2020-05-25T05:03:42.082000,36.21659,-117.88128,3.74,0.817,9,38,61,0.01,0.01
awr_165794,2020-05-25T05:05:24.606000,35.91798,-117.43992,3.896,0.196,13,58,61,0.01,0.01
awr_165795,2020-05-25T05:13:29.144000,35.70696,-117.4915,5.62,-0.039,1,5,1,0.02,0.03
awr_165796,2020-05-25T05:21:33.011000,36.12868,-117.86667,3.742,0.479,38,126,267,0.02,0.01
awr_165797,2020-05-25T05:24:24.794000,35.88202,-117.71848,10.485,-0.001,40,96,213,0.01,0.01
awr_165798,2020-05-25T05:30:04.384000,35.88165,-117.71587,11.331,0.32,38,106,219,0.01,0.01
awr_165799,2020-05-25T05:36:38.361000,35.66628,-117.46721,9.97,0.424,19,75,84,0.01,0.02
awr_165800,2020-05-25T05:45:42.523000,35.88254,-117.71803,10.448,0.877,66,303,436,0.01,0.02
awr_165801,2020-05-25T06:07:42.258000,35.59764,-117.4697,11.256,1.287,23,119,118,0.03,0.02
awr_165802,2020-05-25T06:08:53.236000,35.8748,-117.70282,7.659,-0.083,9,19,41,0.02,0.01
awr_165803,2020-05-25T06:10:46.795000,36.01961,-117.80104,2.301,-0.084,6,20,21,0.03,0.03
awr_165804,2020-05-25T06:11:29.329000,36.01971,-117.80082,2.338,-0.112,13,58,48,0.03,0.02
awr_165805,2020-05-25T06:17:31.921000,35.86135,-117.66869,7.582,0.752,7,15,55,0.01,0.03
awr_165806,2020-05-25T06:22:27.810000,35.90065,-117.73912,8.95,0.589,51,149,304,0.02,0.02
awr_165807,2020-05-25T06:23:46.346000,35.67819,-117.52989,8.407,0.633,7,32,33,0.02,0.02
awr_165808,2020-05-25T06:28:35.043000,35.87068,-117.66374,8.608,0.844,12,38,80,0.05,0.03
awr_165809,2020-05-25T06:36:55.506000,35.9146,-117.72402,7.096,1.396,63,453,464,0.02,0.02
awr_165810,2020-05-25T06:47:06.926000,35.88389,-117.71539,10.684,0.29,17,43,102,0.01,0.01
awr_165811,2020-05-25T06:56:50.085000,36.14035,-118.05249,3.615,0.386,8,17,43,0.01,0.02
awr_165812,2020-05-25T07:02:08.584000,35.88039,-117.71945,10.417,0.122,22,65,112,0.02,0.01
awr_165813,2020-05-25T07:02:15.454000,35.91799,-117.43976,3.883,0.367,27,139,127,0.01,0.02
awr_165814,2020-05-25T07:06:48.974000,35.88203,-117.71755,10.113,0.157,22,51,102,0.01,0.02
awr_165815,2020-05-25T07:21:06.154000,35.87843,-117.72053,10.574,0.218,13,49,41,0.01,0.08
awr_165816,2020-05-25T07:23:31.650000,35.87102,-117.66391,8.638,0.428,10,15,71,0.01,0.02
awr_165817,2020-05-25T07:35:18.450000,35.91435,-117.72538,6.594,-0.239,3,5,15,0.08,0.02
awr_165818,2020-05-25T07:49:41.223000,35.87862,-117.71772,10.716,0.05,25,76,105,0.01,0.01
awr_165819,2020-05-25T08:06:21.386000,35.88401,-117.71503,10.887,0.735,17,64,79,0.01,0.01
awr_165820,2020-05-25T08:08:46.064000,35.73213,-117.52454,9.695,0.587,15,83,48,0.01,0.05
awr_165821,2020-05-25T08:10:00.874000,36.12882,-117.86509,3.745,-0.073,26,50,125,0.05,0.03
awr_165822,2020-05-25T08:11:19.082000,35.6692,-117.4774,7.244,0.636,33,144,213,0.03,0.03
awr_165823,2020-05-25T08:12:46.439000,35.72669,-117.5223,9.597,-0.017,2,5,7,0.02,0.01
awr_165824,2020-05-25T08:23:37.571000,35.88404,-117.71771,11.296,0.214,4,9,17,0.01,0.02
awr_165825,2020-05-25T08:26:42.031000,35.75144,-117.55639,10.128,0.579,24,138,88,0.02,0.02
awr_165826,2020-05-25T08:42:28.517000,36.12859,-117.86591,3.77,-0.017,31,68,159,0.03,0.01
awr_165827,2020-05-25T08:43:52.566000,35.78656,-117.58816,9.19,0.49,11,39,47,0.01,0.04
awr_165828,2020-05-25T08:49:08.647000,35.59457,-117.42931,9.46,0.127,5,14,27,0.01,0.01
awr_165829,2020-05-25T08:59:09.940000,35.91078,-117.6809,10.655,-0.047,7,17,30,0.01,0.01
awr_165830,2020-05-25T09:10:49.948000,35.92578,-117.69196,5.327,-0.342,14,46,47,0.01,0.02
awr_165831,2020-05-25T09:17:10.506000,35.87903,-117.71301,10.969,0.177,3,11,8,0.01,0.02
awr_165832,2020-05-25T09:22:53.977000,35.92758,-117.68213,9.959,0.061,3,6,18,0.01,0.01
awr_165833,2020-05-25T09:29:37.502000,35.88424,-117.71628,10.497,0.903,27,109,136,0.01,0.01
awr_165834,2020-05-25T09:31:27.994000,35.62246,-117.44234,5.151,0.895,14,73,48,0.04,0.07
awr_165835,2020-05-25T10:06:34.215000,35.67905,-117.4719,5.512,0.712,13,64,46,0.05,0.09
awr_165836,2020-05-25T10:13:08.272000,35.98858,-117.84221,5.264,0.491,2,7,7,0.01,0.01
awr_165837,2020-05-25T10:14:19.084000,35.96572,-117.3281,7.025,0.316,56,252,220,0.02,0.04
awr_165838,2020-05-25T10:20:54.317000,35.90805,-117.68693,5.44,0.256,5,16,16,0.01,0.01
awr_165839,2020-05-25T10:34:18.983000,35.88443,-117.71914,10.353,0.124,5,6,28,0.0,0.03
awr_165840,2020-05-25T10:36:25.813000,35.91539,-117.73451,10.55,0.377,20,42,110,0.01,0.02
awr_165841,2020-05-25T10:37:52.759000,35.87764,-117.72146,10.474,0.057,4,8,17,0.01,0.01
awr_165842,2020-05-25T10:49:09.392000,35.64213,-117.4418,8.24,0.851,41,224,255,0.02,0.02
awr_165843,2020-05-25T10:57:51.614000,35.8866,-117.68852,7.393,0.419,19,60,119,0.02,0.02
awr_165844,2020-05-25T11:00:53.008000,35.87236,-117.70094,8.035,0.184,8,22,32,0.02,0.02
awr_165845,2020-05-25T11:02:35.835000,35.91471,-117.7274,5.681,-0.011,2,3,9,0.01,0.02
awr_165846,2020-05-25T11:08:07.107000,36.1342,-117.85278,5.259,0.409,26,109,151,0.01,0.02
awr_165847,2020-05-25T11:15:02.971000,35.62167,-117.44142,7.424,0.626,13,32,78,0.01,0.08
awr_165848,2020-05-25T11:42:04.029000,35.87859,-117.72068,10.492,0.324,37,66,229,0.02,0.02
awr_165849,2020-05-25T12:20:09.876000,36.14802,-117.91626,4.772,0.335,49,116,241,0.01,0.01
awr_165850,2020-05-25T12:27:15.440000,36.10691,-117.86327,3.862,0.336,26,69,154,0.03,0.02
awr_165851,2020-05-25T12:38:06.429000,36.11634,-117.84615,3.109,0.399,11,31,73,0.03,0.01
awr_165852,2020-05-25T12:54:00.843000,35.87259,-117.72676,7.223,-0.085,1,2,4,0.0,0.0
awr_165853,2020-05-25T13:06:51.520000,36.21623,-117.88152,3.754,0.259,7,32,33,0.01,0.05
awr_165854,2020-05-25T13:13:17.325000,35.71405,-117.54702,7.659,0.981,31,204,210,0.02,0.03
awr_165855,2020-05-25T13:33:56.920000,36.21626,-117.88161,3.764,0.984,12,54,71,0.01,0.02
awr_165856,2020-05-25T13:34:32.740000,36.21659,-117.8816,3.748,0.557,1,5,8,0.01,0.01
awr_165857,2020-05-25T13:43:37.324000,36.08034,-117.87404,4.836,0.361,12,27,66,0.01,0.02
awr_165858,2020-05-25T13:53:10.230000,35.87169,-117.66415,8.711,0.303,6,15,23,0.02,0.04
awr_165859,2020-05-25T14:05:20.429000,35.884,-117.71767,11.015,1.339,64,308,452,0.01,0.02
awr_165860,2020-05-25T14:20:25.597000,35.74637,-117.55277,6.403,0.682,3,12,18,0.0,0.01
awr_165861,2020-05-25T14:27:31.950000,36.11641,-117.84845,3.231,0.291,13,26,58,0.05,0.02
awr_165862,2020-05-25T14:36:01.456000,36.11606,-117.84645,3.089,0.694,14,59,95,0.03,0.02
awr_165863,2020-05-25T15:15:59.727000,35.8829,-117.71801,10.351,0.018,30,98,141,0.02,0.01
awr_165864,2020-05-25T15:32:07.067000,35.91614,-117.73328,5.588,0.753,20,98,182,0.02,0.02
awr_165865,2020-05-25T15:38:38.501000,35.33776,-117.78754,7.313,1.121,31,97,225,0.02,0.01
awr_165866,2020-05-25T15:52:04.892000,35.61177,-117.4316,10.34,0.624,3,11,11,0.01,0.01
awr_165867,2020-05-25T16:31:14.668000,36.08493,-117.87585,4.636,0.009,28,68,121,0.01,0.02
awr_165868,2020-05-25T16:32:47.561000,35.91531,-117.73047,7.317,0.021,19,58,92,0.02,0.01
awr_165869,2020-05-25T16:41:05.801000,35.61755,-117.42704,7.994,1.252,18,78,98,0.02,0.04
awr_165870,2020-05-25T16:52:48.198000,35.88357,-117.71812,10.936,0.495,44,151,227,0.03,0.02
awr_165871,2020-05-25T16:53:11.579000,35.88352,-117.71772,11.103,1.155,64,325,440,0.02,0.02
awr_165872,2020-05-25T16:53:33.655000,35.87779,-117.72158,10.54,0.256,3,4,16,0.03,0.01
awr_165873,2020-05-25T17:01:14.502000,35.87743,-117.68955,8.458,0.557,37,190,190,0.01,0.03
awr_165874,2020-05-25T17:04:05.286000,35.90034,-117.69672,6.38,-0.036,8,15,40,0.01,0.01
awr_165875,2020-05-25T17:06:09.229000,36.07712,-117.86053,3.72,0.742,81,392,453,0.02,0.03
awr_165876,2020-05-25T17:12:02.327000,35.92797,-117.68153,10.015,0.185,12,55,42,0.01,0.01
awr_165877,2020-05-25T17:43:05.007000,35.88316,-117.71877,11.342,0.189,6,19,22,0.01,0.02
awr_165878,2020-05-25T17:53:42.566000,35.89177,-117.67287,5.941,0.381,9,43,29,0.01,0.02
awr_165879,2020-05-25T18:06:21.020000,35.88352,-117.71792,11.313,-0.144,1,3,5,0.0,0.0
awr_165880,2020-05-25T18:15:46.824000,35.84342,-117.65048,12.445,0.791,6,20,26,0.07,0.02
awr_165881,2020-05-25T18:59:19.215000,35.88287,-117.71747,10.396,0.103,8,24,39,0.01,0.01
awr_165882,2020-05-25T19:05:57.265000,35.70499,-117.51474,12.276,1.475,11,71,144,0.01,0.01
awr_165883,2020-05-25T19:23:17.975000,35.88307,-117.71832,11.048,0.108,19,52,92,0.01,0.01
awr_165884,2020-05-25T19:26:06.908000,35.88392,-117.71784,11.082,0.371,3,8,15,0.01,0.01
awr_165885,2020-05-25T19:30:24.359000,35.96452,-117.32682,6.624,0.447,61,246,304,0.02,0.03
awr_165886,2020-05-25T19:34:39.640000,35.96399,-117.66156,4.867,-0.225,6,21,33,0.01,0.01
awr_165887,2020-05-25T19:37:39.416000,35.63069,-117.45904,7.333,0.522,6,21,20,0.03,0.04
awr_165888,2020-05-25T20:10:20.717000,35.8783,-117.72119,10.425,0.353,25,95,127,0.05,0.01
awr_165889,2020-05-25T20:14:04.089000,36.03594,-117.47566,4.99,0.298,2,9,13,0.01,0.01
awr_165890,2020-05-25T20:16:02.066000,35.75262,-117.56348,5.833,0.083,7,29,42,0.04,0.06
