%cl# YYYY MM DD HH mm ss.ss    lat(deg)  long.(deg) depth(km) mag eventID
 6  2018 07 16 00 20 21.140    19.41383 -155.27323   1.6860  1.67 71601221
 5  2018 07 16 00 24 51.870    19.41415 -155.27611   1.9100 -0.11 71601492
 3  2018 07 16 00 32 31.640    19.40147 -155.27536   2.1270  0.85 71601951
 5  2018 07 16 00 40 03.620    19.41427 -155.27607   1.9180  0.40 71602404
 1  2018 07 16 00 44 53.620    19.39978 -155.27007   0.6320  0.21 71602693
 5  2018 07 16 00 53 53.080    19.41419 -155.27616   1.9050 -0.03 71603233
 3  2018 07 16 00 59 29.640    19.40139 -155.27519   2.1920  1.51 71603569
 3  2018 07 16 01 04 29.360    19.40137 -155.27549   2.1100  1.78 71603869
 5  2018 07 16 01 06 26.570    19.41483 -155.27616   1.9450  1.21 71603986
 7  2018 07 16 01 07 04.880    19.41998 -155.26512   2.1850  0.64 71604026
 9  2018 07 16 01 15 37.730    19.40848 -155.27923   1.7170  0.47 71604538
 5  2018 07 16 01 19 00.040    19.41968 -155.27005   1.9790  1.17 71604740
18  2018 07 16 01 20 18.090    19.40997 -155.27334   1.3910  0.20 71604818
 2  2018 07 16 01 22 28.600    19.41023 -155.26310   1.9750  0.30 71604949
 1  2018 07 16 01 24 36.040    19.39981 -155.27126   0.6650  1.47 71605075
 3  2018 07 16 01 28 23.950    19.40840 -155.27928   1.6890  0.84 71605304
 7  2018 07 16 01 33 42.300    19.41826 -155.27072   1.7310  0.49 71605622
 5  2018 07 16 01 35 03.610    19.41446 -155.27614   1.9340  0.94 71605703
 1  2018 07 16 01 36 06.240    19.40122 -155.26815   0.6420  2.23 71605765
 3  2018 07 16 01 39 35.310    19.40122 -155.27603   2.0160  0.91 71605975
 5  2018 07 16 01 43 42.970    19.41503 -155.27601   1.9450 -0.25 71606223
 4  2018 07 16 01 45 19.040    19.41014 -155.27352   1.4480  0.51 71606319
 5  2018 07 16 01 50 05.630    19.41444 -155.27616   1.9340  0.49 71606605
 5  2018 07 16 01 57 45.000    19.41488 -155.27601   1.9540  1.26 71607065
 6  2018 07 16 01 59 12.760    19.41303 -155.27368   1.6380  0.87 71607153
 3  2018 07 16 01 59 16.680    19.41004 -155.27318   1.4050  1.14 71607157
 1  2018 07 16 02 02 28.390    19.40344 -155.26647   0.5260  0.69 71607348
10  2018 07 16 02 03 52.960    19.41277 -155.26449   0.9680  1.34 71607432
18  2018 07 16 02 10 46.290    19.40991 -155.27349   1.3910  0.54 71607846
 3  2018 07 16 02 16 23.590    19.40140 -155.27544   2.3430 -0.06 71608184
 5  2018 07 16 02 20 08.330    19.41392 -155.27622   1.8210 -0.21 71608409
 5  2018 07 16 02 20 13.860    19.41452 -155.27614   1.9340  0.84 71608414
 5  2018 07 16 02 21 25.010    19.41916 -155.27067   1.9750  1.77 71608484
 8  2018 07 16 02 27 31.090    19.41860 -155.27754   1.3860  2.18 71608850
 7  2018 07 16 02 30 41.200    19.41960 -155.27046   1.9760  0.89 71609041
 1  2018 07 16 02 31 49.820    19.39973 -155.27126   0.6710  1.62 71609109
 3  2018 07 16 02 32 46.900    19.40144 -155.27572   2.0990  0.69 71609167
 1  2018 07 16 02 33 22.650    19.40126 -155.26815   0.6380  2.22 71609202
 5  2018 07 16 02 35 19.560    19.41483 -155.27617   1.9440  1.19 71609319
 6  2018 07 16 02 39 49.140    19.41377 -155.27319   1.6780  1.45 71609589
 7  2018 07 16 02 48 24.650    19.41339 -155.27111   1.6850  2.55 71610103
 6  2018 07 16 02 49 48.590    19.41292 -155.27337   1.6400  0.96 71610188
 4  2018 07 16 02 51 33.280    19.40965 -155.27313   1.3420  0.26 71610293
 4  2018 07 16 02 52 30.710    19.41001 -155.27319   1.4280  1.18 71610350
 6  2018 07 16 02 53 45.580    19.41317 -155.27404   1.6410  0.72 71610425
 5  2018 07 16 02 54 21.790    19.41490 -155.27619   1.9440  0.53 71610462
 3  2018 07 16 02 55 16.220    19.40142 -155.27563   2.1070  1.69 71610516
 1  2018 07 16 02 56 08.890    19.39979 -155.27236   0.6870  1.29 71610567
33  2018 07 16 02 57 28.340    19.40968 -155.27380   1.5430  0.70 71610648
 4  2018 07 16 03 00 04.290    19.41017 -155.27283   1.4090  2.24 71610804
 5  2018 07 16 03 02 23.250    19.41188 -155.28101   1.9880  0.16 71610943
 4  2018 07 16 03 03 08.310    19.41100 -155.28156   1.7350  0.91 71610988
 5  2018 07 16 03 03 46.890    19.41486 -155.27611   1.9510  1.29 71611026
 4  2018 07 16 03 12 15.110    19.40855 -155.27910   1.7290  0.67 71611535
 1  2018 07 16 03 13 51.270    19.39978 -155.27126   0.6760  1.19 71611630
 1  2018 07 16 03 14 50.170    19.40027 -155.26930   0.6360  0.33 71611690
 5  2018 07 16 03 23 35.810    19.41434 -155.27619   1.9120  0.49 71612216
 6  2018 07 16 03 25 02.820    19.41414 -155.27580   1.3940  0.92 71612302
 1  2018 07 16 03 29 55.510    19.39963 -155.27129   0.6860 -0.13 71612595
 1  2018 07 16 03 31 29.760    19.40121 -155.26813   0.6450  2.10 71612688
 7  2018 07 16 03 31 44.890    19.41952 -155.26974   2.0030  1.98 71612704
 3  2018 07 16 03 32 32.580    19.40100 -155.27508   2.1420  2.18 71612753
 1  2018 07 16 03 36 02.050    19.40324 -155.26665   0.6240  1.34 71612962
10  2018 07 16 03 37 09.040    19.41271 -155.26447   0.9860  1.70 71613027
 2  2018 07 16 03 37 46.500    19.41016 -155.26302   2.0020  1.45 71613066
 6  2018 07 16 03 38 52.540    19.41629 -155.26014   0.3910  3.24 71613132
 7  2018 07 16 03 39 15.550    19.41997 -155.27139   1.9920  1.52 71613156
 1  2018 07 16 03 40 11.830    19.40383 -155.26637   0.7180  1.14 71613212
 1  2018 07 16 03 40 38.720    19.39967 -155.27127   0.7070  1.77 71613238
 1  2018 07 16 03 40 49.080    19.40023 -155.26955   0.5970  2.61 71613249
 3  2018 07 16 03 43 13.160    19.40127 -155.27526   2.1360  1.33 71613392
 9  2018 07 16 03 46 24.970    19.40843 -155.27928   1.6030  0.72 71613585
 4  2018 07 16 03 49 48.280    19.41031 -155.26538   2.1060  0.73 71613788
 5  2018 07 16 03 53 22.880    19.41413 -155.27611   1.9330  0.07 71614003
 5  2018 07 16 03 53 45.700    19.41438 -155.27620   1.9520  0.61 71614026
 5  2018 07 16 03 55 18.180    19.41491 -155.27612   1.9460  0.27 71614118
18  2018 07 16 04 02 08.790    19.41006 -155.27324   1.4240  0.17 71614528
 1  2018 07 16 04 04 37.130    19.39980 -155.26999   0.6180 -0.13 71614677
 5  2018 07 16 04 07 23.260    19.41415 -155.27609   1.9370  0.74 71614843
 1  2018 07 16 04 11 22.190    19.39967 -155.27129   0.6890  1.68 71615081
 5  2018 07 16 04 16 07.550    19.41488 -155.27609   1.9510  1.29 71615367
 6  2018 07 16 04 17 44.040    19.41380 -155.27323   1.6860  1.60 71615463
 6  2018 07 16 04 18 30.310    19.41290 -155.27344   1.6510  1.12 71615510
 3  2018 07 16 04 22 06.980    19.39828 -155.27131   2.0900  1.29 71615725
 5  2018 07 16 04 24 45.340    19.41441 -155.27620   1.9520  0.91 71615885
 6  2018 07 16 04 26 29.030    19.41301 -155.27443   1.6200  0.89 71615989
 3  2018 07 16 04 26 41.400    19.41011 -155.27318   1.3730  0.42 71616001
 6  2018 07 16 04 26 54.600    19.40992 -155.27355   1.4530  0.68 71616013
 6  2018 07 16 04 27 11.320    19.42005 -155.26471   2.2050  0.96 71616032
 2  2018 07 16 04 27 57.390    19.40686 -155.26408   1.9460 -0.02 71616077
12  2018 07 16 04 28 05.830    19.40246 -155.29100   1.4610  1.22 71616086
 1  2018 07 16 04 30 42.550    19.41010 -155.27424   1.5400  0.12 71616241
 7  2018 07 16 04 32 53.370    19.42029 -155.27069   1.9770  2.27 71616373
 1  2018 07 16 04 45 43.270    19.39912 -155.27287   0.6800  1.65 71617142
 5  2018 07 16 04 47 49.030    19.41488 -155.27624   1.9490  0.16 71617269
 1  2018 07 16 04 48 35.070    19.40119 -155.26816   0.6540  2.31 71617314
 3  2018 07 16 04 50 40.370    19.40164 -155.27551   2.1620  0.62 71617440
 1  2018 07 16 04 52 50.490    19.39965 -155.27131   0.6840  1.72 71617570
 9  2018 07 16 04 56 08.330    19.41217 -155.28117   2.0270  0.46 71617769
 5  2018 07 16 04 56 56.180    19.41480 -155.27606   1.9600  1.21 71617816
 4  2018 07 16 04 57 29.210    19.41192 -155.26878   1.1990  0.89 71617849
 9  2018 07 16 04 59 39.400    19.41284 -155.26891   1.1480  2.64 71617978
 3  2018 07 16 05 13 16.140    19.40113 -155.27539   2.1390  2.19 71618795
 1  2018 07 16 05 15 56.010    19.39966 -155.27113   0.6850 -0.10 71618956
 1  2018 07 16 05 17 18.360    19.40369 -155.26662   0.7710  1.93 71619038
 1  2018 07 16 05 18 20.050    19.40071 -155.26860   0.7000  2.09 71619098
10  2018 07 16 05 18 36.660    19.41275 -155.26453   1.0310  1.79 71619116
 6  2018 07 16 05 20 37.450    19.41117 -155.27375   1.2040  2.26 71619237
 2  2018 07 16 05 23 28.100    19.41007 -155.26292   1.8680  2.29 71619407
 4  2018 07 16 05 28 30.650    19.41005 -155.27306   1.4180  1.16 71619710
 6  2018 07 16 05 28 50.200    19.41288 -155.27339   1.6470  0.72 71619730
 5  2018 07 16 05 30 38.710    19.41488 -155.27612   1.9480  1.22 71619838
 6  2018 07 16 05 33 14.380    19.41307 -155.27415   1.6150  0.59 71619994
10  2018 07 16 05 35 35.150    19.41443 -155.27643   1.2360  0.35 71620135
 4  2018 07 16 05 42 34.510    19.41486 -155.28532   1.3260  1.43 71620554
 9  2018 07 16 05 43 35.620    19.40841 -155.27917   1.6650  1.08 71620615
 5  2018 07 16 05 44 54.320    19.41487 -155.27611   1.9450  1.11 71620693
 6  2018 07 16 05 46 49.680    19.41377 -155.27324   1.6820  1.72 71620809
 4  2018 07 16 05 55 42.350    19.41551 -155.28534   1.5110  1.53 71621342
 1  2018 07 16 05 56 42.640    19.39965 -155.27129   0.6860  1.68 71621402
 1  2018 07 16 06 04 24.000    19.40313 -155.26647   0.6090  1.62 71621863
10  2018 07 16 06 09 53.710    19.41276 -155.26450   0.9950  1.40 71622193
 7  2018 07 16 06 10 34.860    19.42176 -155.26505   2.0290  0.30 71622235
 6  2018 07 16 06 10 57.640    19.41931 -155.27175   1.9180  0.88 71622257
 1  2018 07 16 06 11 26.350    19.40064 -155.26860   0.6520  1.06 71622286
 3  2018 07 16 06 14 27.080    19.40141 -155.27529   2.1430  1.28 71622467
 3  2018 07 16 06 18 09.120    19.40176 -155.27355   2.2660  1.46 71622690
 1  2018 07 16 06 21 11.130    19.40040 -155.26969   0.5170  3.00 71622869
 1  2018 07 16 06 21 34.720    19.39889 -155.27277   0.7870  2.12 71622894
 6  2018 07 16 06 23 44.100    19.41748 -155.27002   1.7060  1.24 71623024
10  2018 07 16 06 24 04.100    19.41270 -155.26447   1.0080  0.88 71623044
 5  2018 07 16 06 26 21.640    19.41440 -155.27620   1.9640  1.12 71623181
 8  2018 07 16 06 31 48.060    19.41360 -155.27560   1.4530  1.27 71623508
 5  2018 07 16 06 33 37.950    19.41491 -155.27622   1.9450  0.19 71623618
 3  2018 07 16 06 35 57.780    19.40101 -155.27544   2.1400  2.14 71623757
 6  2018 07 16 06 45 41.490    19.42016 -155.26429   2.2300  1.23 71624340
 3  2018 07 16 06 48 25.520    19.42136 -155.26968   0.6640  1.43 71624504
 5  2018 07 16 06 48 57.820    19.41432 -155.27611   1.9390  0.51 71624538
 5  2018 07 16 06 49 43.750    19.41490 -155.27611   1.9490  1.21 71624583
 7  2018 07 16 06 54 37.290    19.42184 -155.26491   2.0340  0.40 71624877
 1  2018 07 16 06 55 12.770    19.40345 -155.26655   0.7880  1.65 71624911
 4  2018 07 16 06 59 37.030    19.41514 -155.27197   1.5830  2.34 71625176
 1  2018 07 16 07 00 34.850    19.39966 -155.27124   0.7050  0.83 71625235
 8  2018 07 16 07 03 08.060    19.41960 -155.26963   2.0200  1.43 71625388
 1  2018 07 16 07 03 55.660    19.40119 -155.26810   0.6370  2.26 71625434
 8  2018 07 16 07 05 15.690    19.42028 -155.27726   1.2580  1.54 71625515
 3  2018 07 16 07 06 00.520    19.40113 -155.27484   2.1970  0.75 71625561
 9  2018 07 16 07 08 10.220    19.41684 -155.28776   1.5460  1.11 71625690
 1  2018 07 16 07 13 45.720    19.39964 -155.27117   0.6820  0.77 71626025
 5  2018 07 16 07 17 27.460    19.41445 -155.27620   1.9450  0.73 71626247
 2  2018 07 16 07 18 04.650    19.41006 -155.26294   1.8620  2.07 71626283
18  2018 07 16 07 18 47.560    19.41828 -155.27080   1.7320  0.97 71626327
 5  2018 07 16 07 23 01.930    19.41487 -155.27612   1.9480  1.11 71626582
 1  2018 07 16 07 23 21.600    19.39927 -155.26925   0.5670  1.15 71626601
 1  2018 07 16 07 27 34.710    19.40044 -155.26958   0.6190  1.35 71626854
 1  2018 07 16 07 29 48.110    19.40017 -155.26973   0.6060  2.61 71626987
 3  2018 07 16 07 30 38.140    19.39990 -155.27655   1.9630  1.13 71627038
 1  2018 07 16 07 30 58.630    19.40377 -155.26658   0.6700  1.52 71627058
10  2018 07 16 07 32 32.010    19.41268 -155.26447   1.0010  1.37 71627152
 1  2018 07 16 07 34 17.180    19.40334 -155.26646   0.6440  0.34 71627257
 1  2018 07 16 07 34 44.270    19.39968 -155.27126   0.7020  0.20 71627284
 6  2018 07 16 07 35 04.120    19.41379 -155.27321   1.6840  1.56 71627304
 3  2018 07 16 07 37 46.780    19.40213 -155.27454   2.0530  0.47 71627467
 7  2018 07 16 07 39 45.560    19.42190 -155.26481   2.0310  0.38 71627586
 1  2018 07 16 07 43 30.660    19.39991 -155.26934   0.6020  0.52 71627810
 1  2018 07 16 07 43 53.860    19.39893 -155.27132   0.6140  1.02 71627833
 5  2018 07 16 07 44 59.260    19.41493 -155.27609   1.9430  0.61 71627899
 4  2018 07 16 07 46 07.980    19.41385 -155.28563   1.3690  1.52 71627968
 6  2018 07 16 07 50 31.890    19.42113 -155.26984   0.7440  2.13 71628231
 3  2018 07 16 07 52 17.430    19.40116 -155.27528   2.1390  2.21 71628337
 1  2018 07 16 07 54 04.410    19.39962 -155.27134   0.6910  1.81 71628444
 7  2018 07 16 07 54 58.140    19.42199 -155.26486   2.0290  0.51 71628498
 6  2018 07 16 07 55 30.570    19.41785 -155.26219   1.0120  2.09 71628529
 8  2018 07 16 08 03 16.950    19.41411 -155.27563   1.4340  1.03 71628997
 5  2018 07 16 08 04 20.240    19.41490 -155.27622   1.9380  1.27 71629060
 7  2018 07 16 08 05 47.860    19.41346 -155.27109   1.6960  2.59 71629147
 7  2018 07 16 08 06 44.020    19.41971 -155.27131   1.9580  0.57 71629204
 5  2018 07 16 08 07 34.980    19.41421 -155.27599   1.9610  1.09 71629255
 3  2018 07 16 08 09 37.740    19.40100 -155.27453   2.0200  0.58 71629378
 4  2018 07 16 08 14 41.650    19.40993 -155.27321   1.4340  1.22 71629682
 8  2018 07 16 08 18 10.120    19.41321 -155.27982   1.5120  0.62 71629890
 4  2018 07 16 08 18 57.900    19.41691 -155.28784   1.5410  0.75 71629938
 4  2018 07 16 08 22 40.290    19.41398 -155.28442   1.6200  1.64 71630160
10  2018 07 16 08 23 48.290    19.41269 -155.26444   0.9820  0.97 71630228
 1  2018 07 16 08 24 18.660    19.40077 -155.26947   0.6850  1.20 71630258
10  2018 07 16 08 24 35.870    19.41290 -155.26440   1.0270  0.39 71630276
 5  2018 07 16 08 27 01.940    19.41488 -155.27616   1.9450  1.17 71630422
 1  2018 07 16 08 27 24.070    19.39963 -155.27124   0.6930  1.73 71630444
 4  2018 07 16 08 29 32.290    19.41826 -155.27075   1.7300  1.04 71630572
 6  2018 07 16 08 31 14.270    19.39931 -155.27147   1.9680  2.20 71630673
 7  2018 07 16 08 31 32.850    19.42001 -155.26476   2.2170  1.06 71630693
 1  2018 07 16 08 32 47.390    19.40288 -155.26644   0.6160  0.97 71630767
 7  2018 07 16 08 33 48.210    19.42175 -155.26525   2.0150  0.12 71630828
 2  2018 07 16 08 34 26.230    19.41003 -155.26286   1.8480  2.00 71630865
 1  2018 07 16 08 36 23.800    19.40097 -155.27002   0.7280  3.00 71630982
 3  2018 07 16 08 37 15.840    19.40034 -155.27607   1.9900  1.72 71631035
 1  2018 07 16 08 37 26.830    19.40552 -155.26483   0.6940  2.32 71631047
 3  2018 07 16 08 38 14.090    19.40138 -155.27523   2.1420  1.79 71631094
 4  2018 07 16 08 38 58.210    19.41110 -155.27368   1.2290  1.88 71631138
39  2018 07 16 08 39 30.890    19.40295 -155.29023   1.1720  2.52 71631170
 9  2018 07 16 08 40 10.880    19.41692 -155.28802   1.5260  1.19 71631211
 6  2018 07 16 08 41 24.360    19.41383 -155.27324   1.6830  1.81 71631284
 5  2018 07 16 08 47 14.620    19.41491 -155.27616   1.9460  1.03 71631634
 9  2018 07 16 08 52 17.870    19.41092 -155.26925   1.0710  1.02 71631937
 3  2018 07 16 08 53 00.430    19.40122 -155.27529   2.1450  1.91 71631980
 1  2018 07 16 08 53 49.100    19.40068 -155.26846   0.6400  0.84 71632029
 5  2018 07 16 08 56 01.790    19.41439 -155.27614   1.8970 -0.15 71632162
 4  2018 07 16 08 59 58.210    19.41850 -155.28097   1.2390  0.10 71632398
 5  2018 07 16 09 02 04.870    19.41428 -155.27614   1.9330  1.30 71632525
 3  2018 07 16 09 11 17.700    19.40094 -155.27596   2.1020  0.36 71633078
 1  2018 07 16 09 11 59.880    19.40358 -155.26642   0.7260  2.01 71633119
 3  2018 07 16 09 14 29.450    19.40064 -155.27528   2.2020  1.30 71633269
 4  2018 07 16 09 18 25.550    19.41575 -155.28654   1.4470  1.82 71633505
 1  2018 07 16 09 18 38.390    19.39961 -155.27132   0.7030  1.70 71633518
 1  2018 07 16 09 18 43.720    19.39914 -155.27139   0.6260  2.38 71633523
 1  2018 07 16 09 19 25.580    19.40122 -155.26815   0.6330  2.32 71633564
10  2018 07 16 09 20 15.690    19.41275 -155.26450   1.0490  2.00 71633615
 3  2018 07 16 09 20 36.110    19.40148 -155.27565   2.0860  1.31 71633636
 2  2018 07 16 09 21 17.800    19.40718 -155.26406   1.9710  0.59 71633678
 5  2018 07 16 09 22 54.960    19.41490 -155.27614   1.9470  1.38 71633775
 1  2018 07 16 09 23 22.380    19.40325 -155.26707   0.6470  2.08 71633801
 7  2018 07 16 09 24 56.740    19.41901 -155.26973   2.0540  1.08 71633897
 8  2018 07 16 09 26 25.890    19.41685 -155.28770   1.5620  1.02 71633986
 7  2018 07 16 09 27 07.540    19.40845 -155.27928   1.7570  0.86 71634027
 7  2018 07 16 09 28 04.070    19.41812 -155.27101   1.7250 -0.31 71634084
 7  2018 07 16 09 30 10.920    19.42170 -155.26489   2.0270  0.49 71634211
10  2018 07 16 09 32 28.470    19.41380 -155.26356   1.1360  0.67 71634348
10  2018 07 16 09 36 47.710    19.41271 -155.26445   0.9850  1.03 71634608
 5  2018 07 16 09 38 50.670    19.41421 -155.27606   1.9270  0.29 71634731
25  2018 07 16 09 42 15.690    19.41827 -155.27087   1.7260  0.87 71634935
 1  2018 07 16 09 46 47.900    19.40058 -155.26955   0.3810  2.85 71635206
 2  2018 07 16 09 48 08.940    19.40998 -155.26281   1.8600  2.20 71635287
 8  2018 07 16 09 51 07.110    19.41800 -155.27718   1.7890  2.95 71635467
 4  2018 07 16 09 52 03.500    19.41530 -155.28532   1.3460  1.70 71635523
 6  2018 07 16 09 55 15.180    19.41926 -155.27838   1.2080  3.73 71635715
 1  2018 07 16 09 56 03.020    19.40175 -155.26860   0.6650  2.79 71635762
 3  2018 07 16 09 58 54.890    19.40187 -155.27469   2.2170  1.85 71635935
 8  2018 07 16 10 00 21.970    19.42026 -155.27752   1.1580  1.57 71636021
 5  2018 07 16 10 00 35.860    19.41274 -155.27339   1.6680  0.80 71636036
 1  2018 07 16 10 02 28.910    19.39887 -155.27108   0.6180  1.12 71636148
 5  2018 07 16 10 02 44.810    19.41446 -155.27617   1.9670  1.11 71636165
 1  2018 07 16 10 05 56.700    19.39953 -155.27132   0.6670  1.75 71636356
 3  2018 07 16 10 07 11.190    19.40051 -155.27526   2.1640  0.98 71636430
 5  2018 07 16 10 07 42.700    19.41491 -155.27609   1.9540  1.16 71636463
 4  2018 07 16 10 09 27.400    19.41328 -155.27954   1.5100  0.86 71636567
 3  2018 07 16 10 16 33.100    19.40138 -155.27461   2.0910  0.30 71636993
 4  2018 07 16 10 19 56.090    19.40996 -155.27300   1.4170  1.24 71637196
 1  2018 07 16 10 20 34.440    19.40319 -155.26644   0.6220  1.93 71637234
 2  2018 07 16 10 21 03.160    19.40717 -155.26341   1.9300  0.81 71637263
 1  2018 07 16 10 22 30.760    19.39985 -155.26997   0.6140  0.71 71637350
 3  2018 07 16 10 23 03.790    19.40151 -155.27552   2.3150  0.67 71637384
 1  2018 07 16 10 23 12.870    19.39903 -155.27142   0.6220  2.29 71637392
 1  2018 07 16 10 24 15.210    19.40318 -155.26711   0.6300  0.06 71637455
 1  2018 07 16 10 24 50.730    19.39960 -155.27119   0.7120  1.02 71637490
 5  2018 07 16 10 27 09.830    19.41405 -155.27601   1.9130  0.12 71637630
 3  2018 07 16 10 27 25.040    19.40130 -155.27533   2.1310  1.12 71637645
 4  2018 07 16 10 30 52.230    19.41383 -155.28573   1.3650  1.39 71637852
 4  2018 07 16 10 34 17.880    19.41538 -155.28508   1.3250  1.85 71638057
 4  2018 07 16 10 34 47.810    19.41681 -155.28783   1.5610  0.76 71638088
 9  2018 07 16 10 35 06.610    19.41242 -155.27121   1.6860  1.63 71638106
 6  2018 07 16 10 35 53.520    19.41286 -155.27354   1.6550  0.69 71638153
12  2018 07 16 10 37 52.130    19.40221 -155.29064   1.6770  1.81 71638272
 1  2018 07 16 10 41 59.360    19.40078 -155.26976   0.2120  2.77 71638518
 1  2018 07 16 10 42 39.290    19.40110 -155.26803   0.6510  2.42 71638558
 6  2018 07 16 10 43 05.390    19.41384 -155.27319   1.6910  1.68 71638585
 8  2018 07 16 10 43 17.330    19.41312 -155.27427   1.6370  0.47 71638597
 3  2018 07 16 10 43 49.880    19.40085 -155.27536   2.1410  0.42 71638630
 4  2018 07 16 10 44 37.820    19.41009 -155.27280   1.4380  2.24 71638676
