,Unnamed: 0,time,latitude,longitude,depth,magnitude,event_description,associated_phase_count,azimuthal_gap,event_id,horizontal_uncertainty,local_magnitude,moment_magnitude,duration_magnitude,magnitude_type,p_phase_count,s_phase_count,p_pick_count,s_pick_count,standard_error,used_phase_count,station_count,vertical_uncertainty,updated,author,agency_id,creation_time,version,stations,strike,dip,rake,kappa,scalar error,template-id,Slip style
32173,32173,2018-12-08 10:32:32.540090,-42.766858,172.787439,-2980.469,1.35683549265,,13.0,129.87,smi:local/2016_12_06t01_04_59_20181208T103239.488393,,1.35683549265,,,ML,5.0,8.0,5.0,12.0,0.791818,13.0,10.0,9598.46341869,2021-06-10 17:27:07.000000,EQcorrscan,,2021-06-08 11:24:49.332343,,"BSWZ, CRSZ, DSZ, DUWZ, GVZ, KHZ, LTZ, NNZ, TCW, TKNZ",,,,,,2016_12_06t01_04_59,Unknown
32174,32174,2018-12-08 15:19:57.098500,-41.801119,174.300099,9148.438,1.19557269267,,12.0,175.043,smi:local/2016_11_14t10_51_43_20181208T152001.655060,,1.19557269267,,,ML,1.0,11.0,1.0,14.0,0.494464,12.0,11.0,4832.94941004,2021-06-10 17:27:08.000000,EQcorrscan,,2021-06-08 11:24:49.364129,,"BHW, BSWZ, CAW, DSZ, DUWZ, KHZ, NNZ, TCW, THZ, TUWZ, WEL",,,,,,2016_11_14t10_51_43,Strike-slip
32175,32175,2018-12-08 17:46:50.696000,-41.74545,174.20947,12465.0,1.98513158162,,0.0,,smi:local/2016_11_13t22_39_37_20181208T174657.488393,1192.0,1.98513158162,,,ML,0.0,0.0,4.0,19.0,3.11207142857,94.0,0.0,1010.0,2021-06-10 17:27:12.000000,EQcorrscan,,2021-06-08 11:24:49.553044,,,,,,,,2016_11_13t22_39_37,Unknown
32176,32176,2018-12-08 17:46:51.316673,-41.751658,174.211231,11238.281,1.87762955623,,16.0,138.993,smi:local/2016_11_15t02_03_26_20181208T174653.555060,,1.87762955623,,,ML,3.0,13.0,3.0,19.0,0.483417,16.0,14.0,2518.12628754,2021-06-10 17:27:10.000000,EQcorrscan,,2021-06-08 11:24:49.504101,,"BHW, CAW, CMWZ, DUWZ, GVZ, KHZ, KIW, MRNZ, MTW, NNZ, OGWZ, PLWZ, TKNZ, WEL",,,,,,2016_11_15t02_03_26,Unknown
32177,32177,2018-12-09 05:26:54.200000,-42.00605,173.76366,10063.0,1.09344810989,,0.0,,smi:local/2016_11_13t23_23_24_20181209T052701.815049,,1.09344810989,,,ML,0.0,0.0,0.0,9.0,0.18,10.0,0.0,0.0,2021-06-10 17:27:14.000000,EQcorrscan,,2021-06-08 11:25:39.622588,,,,,,,,2016_11_13t23_23_24,Unknown
32178,32178,2018-12-09 09:37:27.018000,-42.3651,173.47847,11104.0,1.3402270946,,0.0,,smi:local/2016_11_15t17_45_37_20181209T093730.348382,41.0,1.3402270946,,,ML,0.0,0.0,5.0,8.0,0.45,10.0,0.0,53.0,2021-06-10 17:27:15.000000,EQcorrscan,,2021-06-08 11:25:39.640173,,,,,,,,2016_11_15t17_45_37,Unknown
32179,32179,2018-12-09 15:26:07.955000,-41.66115,174.20865,25082.0,1.07827335543,,0.0,,smi:local/2016_12_09t08_15_41_20181209T152613.348382,85.0,1.07827335543,,,ML,0.0,0.0,4.0,18.0,0.998251599147,405.0,0.0,27.0,2021-06-10 17:27:17.000000,EQcorrscan,,2021-06-08 11:25:39.663377,,,,,,,,2016_12_09t08_15_41,Strike-slip
32180,32180,2018-12-09 20:49:48.092000,-41.7274,174.29675,12766.0,1.35103605388,,0.0,,smi:local/2016_11_14t06_05_21_20181209T204952.408385,287.0,1.35103605388,,,ML,0.0,0.0,3.0,17.0,0.901875,74.0,0.0,146.0,2021-06-10 17:27:19.000000,EQcorrscan,,2021-06-08 11:26:34.217464,,,,,,,,2016_11_14t06_05_21,Strike-slip
32181,32181,2018-12-10 02:10:07.918184,-42.268738,173.623667,19460.938,1.95322408654,,9.0,186.736,smi:local/2016_11_13t13_42_34_20181210T021011.375052,,1.95322408654,,,ML,4.0,5.0,4.0,8.0,0.373781,9.0,7.0,22847.8226534,2021-06-10 17:27:20.000000,EQcorrscan,,2021-06-08 11:26:34.199263,,"DSZ, GVZ, NNZ, TCW, THZ, TKNZ, TUWZ",,,,,,2016_11_13t13_42_34,Normal
32182,32182,2018-12-10 05:37:28.960000,-42.172,173.54014,15029.0,1.03669145565,,0.0,,smi:local/2017_03_27t02_04_50_20181210T053734.675052,11.0,1.03669145565,,,ML,0.0,0.0,5.0,11.0,0.241291866029,82.0,0.0,8.0,2021-06-10 17:27:22.000000,EQcorrscan,,2021-06-08 11:26:34.143467,,,,,,,,2017_03_27t02_04_50,Strike-slip
32183,32183,2018-12-10 11:30:28.086000,-41.85379,174.15404,8861.0,1.72972558607,,0.0,,smi:local/2016_11_14t15_39_22_20181210T113031.575052,51.0,1.72972558607,,,ML,0.0,0.0,6.0,12.0,1.50830409357,256.0,0.0,9.0,2021-06-10 17:27:24.000000,EQcorrscan,,2021-06-08 11:26:34.102988,,,,,,,,2016_11_14t15_39_22,Unknown
32184,32184,2018-12-10 11:34:05.838000,-40.10045,174.95505,31677.0,2.38873999482,,0.0,,smi:local/2017_03_26t11_17_43_20181210T113420.708385,47.0,2.38873999482,,,ML,0.0,0.0,10.0,13.0,1.11152465133,925.0,0.0,38.0,2021-06-10 17:27:26.000000,EQcorrscan,,2021-06-08 11:26:34.072489,,,,,,,,2017_03_26t11_17_43,Normal
32185,32185,2018-12-10 12:24:19.791783,-42.703816,172.789308,-773.438,1.0151551094,,8.0,146.79,smi:local/2016_11_13t19_42_21_20181210T122428.808385,,1.0151551094,,,ML,3.0,5.0,3.0,8.0,0.255628,8.0,6.0,5265.3964713,2021-06-10 17:27:28.000000,EQcorrscan,,2021-06-08 11:26:34.060276,,"DSZ, GVZ, LTZ, MQZ, MRNZ, OXZ",,,,,,2016_11_13t19_42_21,Unknown
32186,32186,2018-12-10 18:49:13.838000,-41.66525,174.45584,11283.0,2.51942548884,,0.0,,smi:local/2017_02_04t05_47_17_20181210T184920.541718,154.0,2.51942548884,,,ML,0.0,0.0,15.0,29.0,0.772715192584,585.0,0.0,87.0,2021-06-10 17:27:32.000000,EQcorrscan,,2021-06-08 11:26:33.942515,,,,,,,,2017_02_04t05_47_17,Strike-slip
32187,32187,2018-12-10 18:55:00.178000,-41.66479,174.4566,11259.0,1.21899799857,,0.0,,smi:local/2017_02_04t05_47_17_20181210T185506.475052,726.0,1.21899799857,,,ML,0.0,0.0,7.0,18.0,1.44963636364,201.0,0.0,427.0,2021-06-10 17:27:35.000000,EQcorrscan,,2021-06-08 11:26:33.996755,,,,,,,,2017_02_04t05_47_17,Strike-slip
32188,32188,2018-12-10 20:38:43.950000,-42.19498,173.5676,12839.0,0.916284195741,,0.0,,smi:local/2016_11_14t18_28_53_20181210T203849.735058,40.0,0.916284195741,,,ML,0.0,0.0,6.0,5.0,0.504791378834,218.0,0.0,54.0,2021-06-10 17:27:36.000000,EQcorrscan,,2021-06-08 11:27:27.226012,,,,,,,,2016_11_14t18_28_53,Unknown
32189,32189,2018-12-10 21:34:25.817000,-41.66463,174.45658,11334.0,1.15602084502,,0.0,,smi:local/2017_02_04t05_47_17_20181210T213431.935058,70.0,1.15602084502,,,ML,0.0,0.0,6.0,13.0,1.1048452381,59.0,0.0,72.0,2021-06-10 17:27:38.000000,EQcorrscan,,2021-06-08 11:27:27.201012,,,,,,,,2017_02_04t05_47_17,Strike-slip
32190,32190,2018-12-11 10:17:10.290498,-42.403976,173.544843,10027.344,1.21158393045,,10.0,162.13,smi:local/2016_12_03t09_17_50_20181211T101712.201724,,1.21158393045,,,ML,4.0,6.0,4.0,7.0,0.311067,10.0,8.0,4045.23176097,2021-06-10 17:27:40.000000,EQcorrscan,,2021-06-08 11:27:27.235730,,"CRSZ, GVZ, KHZ, LTZ, MQZ, MRNZ, OXZ, THZ",,,,,,2016_12_03t09_17_50,Strike-slip
32191,32191,2018-12-11 12:53:28.042000,-42.28215,173.81561,10932.0,1.21151677871,,0.0,,smi:local/2016_12_31t05_12_23_20181211T125332.935058,380.0,1.21151677871,,,ML,0.0,0.0,5.0,18.0,1.32606486797,379.0,0.0,195.0,2021-06-10 17:27:42.000000,EQcorrscan,,2021-06-08 11:27:27.254540,,,,,,,,2016_12_31t05_12_23,Reverse
32192,32192,2018-12-11 17:37:26.997000,-42.00091,173.66716,12580.0,1.14126878193,,0.0,,smi:local/2016_12_27t09_30_27_20181211T173731.901724,255.0,1.14126878193,,,ML,0.0,0.0,6.0,8.0,0.190531358885,69.0,0.0,285.0,2021-06-10 17:27:44.000000,EQcorrscan,,2021-06-08 11:27:27.179620,,,,,,,,2016_12_27t09_30_27,Normal
32193,32193,2018-12-12 15:23:24.913000,-42.35266,173.47475,8159.0,1.47200463671,,0.0,,smi:local/2017_03_15t19_00_48_20181212T152327.705060,38.0,1.47200463671,,,ML,0.0,0.0,9.0,19.0,0.482580547112,117.0,0.0,21.0,2021-06-10 17:27:47.000000,EQcorrscan,,2021-06-08 11:28:17.730916,,,,,,,,2017_03_15t19_00_48,Strike-slip
32194,32194,2018-12-12 19:30:06.992000,-41.85304,174.03173,17675.0,1.36243792543,,0.0,,smi:local/2016_11_13t17_08_45_20181212T193012.131724,155.0,1.36243792543,,,ML,0.0,0.0,5.0,17.0,1.79045454545,26.0,0.0,52.0,2021-06-10 17:27:49.000000,EQcorrscan,,2021-06-08 11:29:15.888054,,,,,,,,2016_11_13t17_08_45,Strike-slip
32195,32195,2018-12-13 04:07:54.230705,-41.680401,174.338717,6492.188,1.28611246336,,10.0,197.285,smi:local/2016_11_15t19_04_02_20181213T040757.698391,,1.28611246336,,,ML,2.0,8.0,2.0,12.0,0.435463,10.0,9.0,5449.73393846,2021-06-10 17:27:50.000000,EQcorrscan,,2021-06-08 11:29:15.868517,,"BSWZ, CMWZ, MRNZ, NNZ, OGWZ, TCW, THZ, TKNZ, TUWZ",,,,,,2016_11_15t19_04_02,Strike-slip
32196,32196,2018-12-13 14:21:13.979000,-41.73264,174.16683,12247.0,3.48103361073,,0.0,,smi:local/2016_11_15t03_18_58_20181213T142117.465058,131.0,3.48103361073,,,ML,0.0,0.0,17.0,30.0,0.975137619182,2574.0,0.0,179.0,2021-06-10 17:27:56.000000,EQcorrscan,,2021-06-08 11:29:15.714740,,,,,,,,2016_11_15t03_18_58,Strike-slip
32197,32197,2018-12-13 14:23:59.772000,-41.73342,174.16732,12177.0,1.23595507484,,0.0,,smi:local/2016_11_15t03_18_58_20181213T142403.065058,122.0,1.23595507484,,,ML,0.0,0.0,3.0,25.0,3.20769025605,630.0,0.0,193.0,2021-06-10 17:27:58.000000,EQcorrscan,,2021-06-08 11:29:15.780734,,,,,,,,2016_11_15t03_18_58,Strike-slip
32198,32198,2018-12-13 14:26:29.996000,-41.73439,174.16563,12185.0,1.62577340301,,0.0,,smi:local/2016_11_15t03_18_58_20181213T142633.031724,116.0,1.62577340301,,,ML,0.0,0.0,13.0,27.0,0.797898432371,1271.0,0.0,193.0,2021-06-10 17:28:02.000000,EQcorrscan,,2021-06-08 11:29:15.736668,,,,,,,,2016_11_15t03_18_58,Strike-slip
32199,32199,2018-12-13 14:27:08.098000,-41.73451,174.1657,12243.0,1.20588877925,,0.0,,smi:local/2016_11_15t03_18_58_20181213T142711.898391,180.0,1.20588877925,,,ML,0.0,0.0,7.0,18.0,1.18685814315,305.0,0.0,181.0,2021-06-10 17:28:05.000000,EQcorrscan,,2021-06-08 11:29:15.824675,,,,,,,,2016_11_15t03_18_58,Strike-slip
32200,32200,2018-12-13 14:28:02.752000,-41.73351,174.16736,12167.0,1.18569136568,,0.0,,smi:local/2016_11_15t03_18_58_20181213T142806.131724,133.0,1.18569136568,,,ML,0.0,0.0,6.0,24.0,2.73538461538,798.0,0.0,192.0,2021-06-10 17:28:08.000000,EQcorrscan,,2021-06-08 11:29:15.758632,,,,,,,,2016_11_15t03_18_58,Strike-slip
32201,32201,2018-12-13 14:31:17.013000,-42.03852,173.74387,13329.0,1.33357997008,,0.0,,smi:local/2016_11_14t22_11_43_20181213T143125.098391,675.0,1.33357997008,,,ML,0.0,0.0,5.0,12.0,0.580609756098,69.0,0.0,600.0,2021-06-10 17:28:09.000000,EQcorrscan,,2021-06-08 11:29:15.697729,,,,,,,,2016_11_14t22_11_43,Strike-slip
32202,32202,2018-12-13 14:33:45.040000,-41.72732,174.14585,8818.0,1.0242925865,,0.0,,smi:local/2016_11_15t03_18_58_20181213T143348.031724,,1.0242925865,,,ML,0.0,0.0,5.0,20.0,0.345,6.0,0.0,0.0,2021-06-10 17:28:11.000000,EQcorrscan,,2021-06-08 11:29:15.846558,,,,,,,,2016_11_15t03_18_58,Strike-slip
32203,32203,2018-12-13 16:04:49.645000,-41.73351,174.16736,12167.0,1.15270952923,,0.0,,smi:local/2016_11_15t03_18_58_20181213T160452.865058,128.0,1.15270952923,,,ML,0.0,0.0,5.0,19.0,4.58461041542,595.0,0.0,178.0,2021-06-10 17:28:13.000000,EQcorrscan,,2021-06-08 11:29:15.802497,,,,,,,,2016_11_15t03_18_58,Strike-slip
32204,32204,2018-12-13 22:20:51.918000,-41.73468,174.16543,12225.0,1.46803950484,,0.0,,smi:local/2016_11_15t03_18_58_20181213T222055.058393,160.0,1.46803950484,,,ML,0.0,0.0,12.0,29.0,0.761892915764,1309.0,0.0,172.0,2021-06-10 17:28:17.000000,EQcorrscan,,2021-06-08 11:30:23.029393,,,,,,,,2016_11_15t03_18_58,Strike-slip
32205,32205,2018-12-14 00:39:16.779000,-41.7333,174.16728,12137.0,1.1186501284,,0.0,,smi:local/2016_11_15t03_18_58_20181214T003919.825060,100.0,1.1186501284,,,ML,0.0,0.0,2.0,14.0,1.82482394366,150.0,0.0,184.0,2021-06-10 17:28:19.000000,EQcorrscan,,2021-06-08 11:30:23.070007,,,,,,,,2016_11_15t03_18_58,Strike-slip
32206,32206,2018-12-14 01:27:14.131000,-41.73688,174.14555,13531.0,1.7999860969,,0.0,,smi:local/2016_11_30t03_43_10_20181214T012717.591726,123.0,1.7999860969,,,ML,0.0,0.0,14.0,20.0,0.585260330121,1626.0,0.0,88.0,2021-06-10 17:28:22.000000,EQcorrscan,,2021-06-08 11:30:23.116845,,,,,,,,2016_11_30t03_43_10,Strike-slip
32207,32207,2018-12-14 14:28:21.102873,-41.813866,174.238735,7820.312,1.06374292506,,8.0,234.905,smi:local/2016_11_14t16_41_43_20181214T142827.991726,,1.06374292506,,,ML,3.0,5.0,3.0,9.0,0.325439,8.0,7.0,8400.5416492,2021-06-10 17:28:23.000000,EQcorrscan,,2021-06-08 11:30:23.090128,,"BHW, CAW, DUWZ, KIW, MRNZ, MTW, TKNZ",,,,,,2016_11_14t16_41_43,Unknown
32208,32208,2018-12-14 14:41:35.902000,-41.73351,174.16736,12167.0,1.12704544871,,0.0,,smi:local/2016_11_15t03_18_58_20181214T144139.491726,127.0,1.12704544871,,,ML,0.0,0.0,7.0,28.0,2.64200384154,883.0,0.0,191.0,2021-06-10 17:28:26.000000,EQcorrscan,,2021-06-08 11:30:23.049763,,,,,,,,2016_11_15t03_18_58,Strike-slip
32209,32209,2018-12-14 16:03:01.105000,-42.19596,173.55558,11860.0,1.37397132051,,0.0,,smi:local/2016_12_05t07_12_50_20181214T160306.491726,499.0,1.37397132051,,,ML,0.0,0.0,5.0,11.0,0.91836318408,97.0,0.0,307.0,2021-06-10 17:28:28.000000,EQcorrscan,,2021-06-08 11:30:23.101435,,,,,,,,2016_12_05t07_12_50,Strike-slip
32210,32210,2018-12-14 16:47:44.990000,-42.31106,173.81916,12012.0,1.11459914303,,0.0,,smi:local/2016_11_14t07_01_19_20181214T164759.625060,168.0,1.11459914303,,,ML,0.0,0.0,4.0,5.0,0.54,44.0,0.0,28.0,2021-06-10 17:28:29.000000,EQcorrscan,,2021-06-08 11:30:23.022532,,,,,,,,2016_11_14t07_01_19,Unknown
32211,32211,2018-12-14 20:28:12.012864,-40.077874,174.95292,30046.875,1.52583979429,,11.0,282.312,smi:local/2017_03_26t11_17_43_20181214T202826.718391,,1.52583979429,,,ML,4.0,7.0,4.0,11.0,0.249445,11.0,8.0,12919.6749185,2021-06-10 17:28:31.000000,EQcorrscan,,2021-06-08 11:31:17.846963,,"BHW, CAW, CRSZ, DUWZ, MRNZ, MTW, TCW, TKNZ",,,,,,2017_03_26t11_17_43,Normal
32212,32212,2018-12-14 21:45:38.697000,-41.7997,174.21081,13985.0,1.02353660016,,0.0,,smi:local/2016_11_15t17_58_55_20181214T214543.185058,380.0,1.02353660016,,,ML,0.0,0.0,7.0,16.0,0.881101376721,128.0,0.0,604.0,2021-06-10 17:28:32.000000,EQcorrscan,,2021-06-08 11:31:18.387435,,,,,,,,2016_11_15t17_58_55,Strike-slip
32213,32213,2018-12-14 22:45:39.985000,-42.21194,173.69178,7660.0,2.95729027334,,0.0,,smi:local/2016_11_26t11_30_08_20181214T224543.385058,218.0,2.95729027334,,,ML,0.0,0.0,14.0,22.0,1.24883491959,420.0,0.0,273.0,2021-06-10 17:28:37.000000,EQcorrscan,,2021-06-08 11:31:18.278457,,,,,,,,2016_11_26t11_30_08,Normal
32214,32214,2018-12-15 01:19:57.217000,-42.2701,173.78095,8596.0,1.23213499134,,0.0,,smi:local/2016_11_15t22_58_35_20181215T012001.151724,519.0,1.23213499134,,,ML,0.0,0.0,6.0,19.0,0.817475915222,203.0,0.0,609.0,2021-06-10 17:28:39.000000,EQcorrscan,,2021-06-08 11:31:18.304687,,,,,,,,2016_11_15t22_58_35,Reverse
32215,32215,2018-12-15 02:53:14.954000,-42.29945,173.83954,11412.0,2.15696537951,,0.0,,smi:local/2016_11_26t20_10_20_20181215T025319.085058,197.0,2.15696537951,,,ML,0.0,0.0,12.0,20.0,0.58561259223,665.0,0.0,203.0,2021-06-10 17:28:42.000000,EQcorrscan,,2021-06-08 11:31:18.174218,,,,,,,,2016_11_26t20_10_20,Strike-slip
32216,32216,2018-12-15 02:56:18.957000,-42.29972,173.84126,11356.0,1.91818691697,,0.0,,smi:local/2016_11_26t20_10_20_20181215T025623.485058,214.0,1.91818691697,,,ML,0.0,0.0,13.0,20.0,0.560240327342,664.0,0.0,239.0,2021-06-10 17:28:45.000000,EQcorrscan,,2021-06-08 11:31:18.151356,,,,,,,,2016_11_26t20_10_20,Strike-slip
32217,32217,2018-12-15 03:00:17.151000,-42.2997,173.84032,11351.0,1.37358947767,,0.0,,smi:local/2016_11_26t20_10_20_20181215T030022.185058,201.0,1.37358947767,,,ML,0.0,0.0,7.0,16.0,1.03299980721,383.0,0.0,231.0,2021-06-10 17:28:48.000000,EQcorrscan,,2021-06-08 11:31:18.220164,,,,,,,,2016_11_26t20_10_20,Strike-slip
32218,32218,2018-12-15 03:02:06.966000,-42.2997,173.84033,11336.0,1.55634989239,,0.0,,smi:local/2016_11_26t20_10_20_20181215T030211.618391,223.0,1.55634989239,,,ML,0.0,0.0,9.0,18.0,0.387371299871,484.0,0.0,238.0,2021-06-10 17:28:50.000000,EQcorrscan,,2021-06-08 11:31:18.105350,,,,,,,,2016_11_26t20_10_20,Strike-slip
32219,32219,2018-12-15 03:25:19.995000,-42.29988,173.84094,11323.0,2.14465892017,,0.0,,smi:local/2016_11_26t20_10_20_20181215T032524.718391,206.0,2.14465892017,,,ML,0.0,0.0,12.0,20.0,0.594455835482,661.0,0.0,233.0,2021-06-10 17:28:53.000000,EQcorrscan,,2021-06-08 11:31:18.082279,,,,,,,,2016_11_26t20_10_20,Strike-slip
32220,32220,2018-12-15 03:59:05.943000,-42.29966,173.84194,11330.0,2.65918698306,,0.0,,smi:local/2016_11_26t20_10_20_20181215T035910.585058,221.0,2.65918698306,,,ML,0.0,0.0,16.0,30.0,0.752914821843,830.0,0.0,256.0,2021-06-10 17:28:58.000000,EQcorrscan,,2021-06-08 11:31:18.057834,,,,,,,,2016_11_26t20_10_20,Strike-slip
32221,32221,2018-12-15 04:02:53.973000,-42.29888,173.84394,11252.0,2.28098640883,,0.0,,smi:local/2016_11_26t20_10_20_20181215T040259.118391,209.0,2.28098640883,,,ML,0.0,0.0,14.0,29.0,0.837354497354,861.0,0.0,243.0,2021-06-10 17:29:01.000000,EQcorrscan,,2021-06-08 11:31:18.197073,,,,,,,,2016_11_26t20_10_20,Strike-slip
32222,32222,2018-12-15 04:07:00.137000,-42.29899,173.8434,11401.0,1.36363156629,,0.0,,smi:local/2016_11_24t23_40_40_20181215T040706.418391,220.0,1.36363156629,,,ML,0.0,0.0,5.0,19.0,0.783695652174,206.0,0.0,239.0,2021-06-10 17:29:03.000000,EQcorrscan,,2021-06-08 11:31:17.986145,,,,,,,,2016_11_24t23_40_40,Reverse
32223,32223,2018-12-15 04:26:14.934000,-42.3001,173.83936,11281.0,2.5721222747,,0.0,,smi:local/2016_11_26t20_10_20_20181215T042619.651724,216.0,2.5721222747,,,ML,0.0,0.0,12.0,21.0,0.598999420917,700.0,0.0,242.0,2021-06-10 17:29:07.000000,EQcorrscan,,2021-06-08 11:31:18.128398,,,,,,,,2016_11_26t20_10_20,Strike-slip
32224,32224,2018-12-15 05:30:30.960000,-42.30036,173.83823,11244.0,1.35110241108,,0.0,,smi:local/2016_11_26t20_10_20_20181215T053035.951724,183.0,1.35110241108,,,ML,0.0,0.0,7.0,16.0,0.408161400572,361.0,0.0,220.0,2021-06-10 17:29:09.000000,EQcorrscan,,2021-06-08 11:31:18.243076,,,,,,,,2016_11_26t20_10_20,Strike-slip
32225,32225,2018-12-15 07:06:39.057000,-41.80476,174.20591,13996.0,1.35749380586,,0.0,,smi:local/2017_01_03t06_29_24_20181215T070643.085058,187.0,1.35749380586,,,ML,0.0,0.0,14.0,27.0,0.955010219703,3063.0,0.0,108.0,2021-06-10 17:29:12.000000,EQcorrscan,,2021-06-08 11:31:18.361277,,,,,,,,2017_01_03t06_29_24,Strike-slip
32226,32226,2018-12-15 08:03:34.909000,-42.18431,173.57955,14627.0,1.16775315281,,0.0,,smi:local/2016_12_24t01_58_22_20181215T080340.518391,326.0,1.16775315281,,,ML,0.0,0.0,13.0,25.0,0.531502823388,703.0,0.0,241.0,2021-06-10 17:29:16.000000,EQcorrscan,,2021-06-08 11:31:17.885466,,,,,,,,2016_12_24t01_58_22,Strike-slip
32227,32227,2018-12-15 08:18:32.390879,-41.971592,173.637351,85.938,0.973390629616,,10.0,107.91,smi:local/2016_11_16t13_10_25_20181215T081839.551724,,0.973390629616,,,ML,6.0,4.0,6.0,7.0,0.242295,10.0,8.0,6665.91329077,2021-06-10 17:29:17.000000,EQcorrscan,,2021-06-08 11:31:18.405644,,"BSWZ, CRSZ, KHZ, LTZ, MRNZ, TCW, THZ, TUWZ",,,,,,2016_11_16t13_10_25,Strike-slip
32228,32228,2018-12-15 12:19:09.325471,-41.711008,174.271272,5007.812,1.48625876231,,7.0,187.985,smi:local/2016_11_14t07_52_04_20181215T121916.185058,,1.48625876231,,,ML,1.0,6.0,1.0,8.0,0.432589,7.0,6.0,14334.25966,2021-06-10 17:29:19.000000,EQcorrscan,,2021-06-08 11:31:17.835003,,"BSWZ, CAW, MRNZ, MTW, PLWZ, THZ",,,,,,2016_11_14t07_52_04,Strike-slip
32229,32229,2018-12-16 00:24:09.101000,-41.75478,174.19571,10161.0,1.63874509989,,0.0,,smi:local/2016_12_05t00_27_59_20181216T002413.178393,274.0,1.63874509989,,,ML,0.0,0.0,7.0,13.0,1.39416666667,14.0,0.0,275.0,2021-06-10 17:29:21.000000,EQcorrscan,,2021-06-08 11:32:15.926646,,,,,,,,2016_12_05t00_27_59,Strike-slip
32230,32230,2018-12-16 06:43:12.741000,-40.06376,174.89257,21138.0,1.48609896875,,0.0,,smi:local/2017_03_26t11_17_43_20181216T064328.145060,,1.48609896875,,,ML,0.0,0.0,3.0,7.0,4.24666666667,7.0,0.0,0.0,2021-06-10 17:29:22.000000,EQcorrscan,,2021-06-08 11:32:15.850294,,,,,,,,2017_03_26t11_17_43,Normal
32231,32231,2018-12-16 08:45:29.723146,-42.519672,173.238397,5007.812,1.43569633839,,7.0,172.579,smi:local/2016_11_13t19_43_20_20181216T084536.111726,,1.43569633839,,,ML,2.0,5.0,2.0,8.0,0.327196,7.0,6.0,6942.14664207,2021-06-10 17:29:24.000000,EQcorrscan,,2021-06-08 11:32:15.946801,,"GVZ, LTZ, MQZ, OXZ, TKNZ, TUWZ",,,,,,2016_11_13t19_43_20,Strike-slip
32232,32232,2018-12-16 11:14:30.993000,-42.29837,173.84508,11387.0,1.28702933043,,0.0,,smi:local/2016_11_24t23_40_40_20181216T111437.445060,197.0,1.28702933043,,,ML,0.0,0.0,5.0,22.0,0.618381837942,218.0,0.0,127.0,2021-06-10 17:29:26.000000,EQcorrscan,,2021-06-08 11:32:15.867450,,,,,,,,2016_11_24t23_40_40,Reverse
32233,32233,2018-12-16 14:26:35.178000,-42.21179,173.55293,14037.0,1.16088160464,,0.0,,smi:local/2016_12_08t00_15_30_20181216T142640.778393,177.0,1.16088160464,,,ML,0.0,0.0,8.0,22.0,1.01553201947,1805.0,0.0,164.0,2021-06-10 17:29:28.000000,EQcorrscan,,2021-06-08 11:32:15.892005,,,,,,,,2016_12_08t00_15_30,Reverse
32234,32234,2018-12-17 02:31:09.876000,-42.1497,173.66917,10944.0,2.88223673262,,0.0,,smi:local/2016_11_26t02_14_33_20181217T023114.138349,507.0,2.88223673262,,,ML,0.0,0.0,9.0,16.0,0.417243441974,592.0,0.0,212.0,2021-06-10 17:29:31.000000,EQcorrscan,,2021-06-08 11:33:15.261055,,,,,,,,2016_11_26t02_14_33,Strike-slip
32235,32235,2018-12-17 20:58:54.334409,-42.023967,173.81603,7507.812,1.26484887574,,7.0,184.465,smi:local/2016_11_13t23_23_24_20181217T205901.341722,,1.26484887574,,,ML,1.0,6.0,1.0,11.0,0.391169,7.0,6.0,7130.89054747,2021-06-10 17:29:32.000000,EQcorrscan,,2021-06-08 11:34:21.209958,,"BSWZ, DSZ, GVZ, KHZ, TCW, TKNZ",,,,,,2016_11_13t23_23_24,Unknown
32236,32236,2018-12-17 22:34:21.048548,-42.675079,172.817022,13113.281,1.84622789703,,18.0,87.2918,smi:local/2017_01_18t11_35_13_20181217T223428.741722,,1.84622789703,,,ML,9.0,9.0,9.0,14.0,0.493399,18.0,12.0,6392.09668262,2021-06-10 17:29:35.000000,EQcorrscan,,2021-06-08 11:34:21.190393,,"BSWZ, CRSZ, DSZ, GVZ, KHZ, LTZ, MQZ, MRNZ, NNZ, OXZ, TCW, THZ",,,,,,2017_01_18t11_35_13,Strike-slip
32237,32237,2018-12-18 13:20:27.011000,-42.02235,173.70791,14625.0,1.39767509688,,0.0,,smi:local/2016_11_22t19_24_12_20181218T132032.175056,219.0,1.39767509688,,,ML,0.0,0.0,10.0,28.0,0.309764254573,614.0,0.0,266.0,2021-06-10 17:29:38.000000,EQcorrscan,,2021-06-08 11:34:21.232230,,,,,,,,2016_11_22t19_24_12,Strike-slip
32238,32238,2018-12-18 19:26:21.261000,-42.46201,173.54149,3461.0,2.73258230281,,0.0,,smi:local/2017_01_12t13_45_11_20181218T192623.868391,28.0,2.73258230281,,,ML,0.0,0.0,12.0,26.0,3.55857142857,188.0,0.0,67.0,2021-06-10 17:29:42.000000,EQcorrscan,,2021-06-08 11:35:25.026777,,,,,,,,2017_01_12t13_45_11,Reverse
